sample_date,field,zone,diameter
24/11/2020,Grotec Strattons,1,28
24/11/2020,Grotec Strattons,1,27
24/11/2020,Grotec Strattons,1,26
24/11/2020,Grotec Strattons,1,34
24/11/2020,Grotec Strattons,1,33
24/11/2020,Grotec Strattons,1,34
24/11/2020,Grotec Strattons,1,34
24/11/2020,Grotec Strattons,1,34
24/11/2020,Grotec Strattons,1,29
24/11/2020,Grotec Strattons,1,29
24/11/2020,Grotec Strattons,1,27
24/11/2020,Grotec Strattons,1,42
24/11/2020,Grotec Strattons,1,30
24/11/2020,Grotec Strattons,1,32
24/11/2020,Grotec Strattons,1,32
24/11/2020,Grotec Long 15,1,23
24/11/2020,Grotec Long 15,1,29
24/11/2020,Grotec Long 15,1,38
24/11/2020,Grotec Long 15,1,32
24/11/2020,Grotec Long 15,1,27
24/11/2020,Grotec Long 15,1,35
24/11/2020,Grotec Long 15,1,36
24/11/2020,Grotec Long 15,1,37
24/11/2020,Grotec Long 15,1,39
24/11/2020,Grotec Long 15,1,42
24/11/2020,Grotec Long 15,1,32
24/11/2020,Grotec Long 15,1,31
24/11/2020,Grotec Long 15,1,32
24/11/2020,Grotec Long 15,1,23
24/11/2020,Grotec Long 15,1,25
24/11/2020,Grotec Long 15,1,37
24/11/2020,Grotec Long 15,1,37
24/11/2020,Grotec Long 15,1,48
24/11/2020,Grotec Long 15,1,14
24/11/2020,Grotec Long 15,1,24
24/11/2020,Grotec Long 15,1,38
24/11/2020,Grotec Long 15,1,30
24/11/2020,Grotec Long 15,1,42
24/11/2020,Grotec Long 15,1,33
24/11/2020,Grotec Long 15,1,44
24/11/2020,Grotec Long 15,1,31
24/11/2020,Grotec Long 15,1,31
24/11/2020,Grotec Long 15,1,40
24/11/2020,Grotec Long 15,1,20
24/11/2020,Grotec Long 15,1,44
24/11/2020,Grotec Long 15,1,27
24/11/2020,Grotec Long 15,1,42
24/11/2020,Grotec Long 15,1,41
24/11/2020,Grotec Long 15,1,35
24/11/2020,Grotec Long 15,1,33
24/11/2020,Grotec Long 15,1,36
24/11/2020,Grotec Long 15,1,40
24/11/2020,Grotec Long 15,1,33
24/11/2020,Grotec Long 15,3,32
24/11/2020,Grotec Long 15,3,43
24/11/2020,Grotec Long 15,3,34
24/11/2020,Grotec Long 15,3,38
24/11/2020,Grotec Long 15,3,42
24/11/2020,Grotec Long 15,3,34
24/11/2020,Grotec Long 15,3,36
24/11/2020,Grotec Long 15,3,42
24/11/2020,Grotec Long 15,3,34
24/11/2020,Grotec Long 15,3,44
24/11/2020,Grotec Long 15,3,32
24/11/2020,Grotec Long 15,3,27
24/11/2020,Grotec Long 15,3,46
24/11/2020,Grotec Long 15,3,23
24/11/2020,Grotec Long 15,3,47
24/11/2020,Grotec Long 15,3,46
24/11/2020,Grotec Long 15,3,32
24/11/2020,Grotec Long 15,3,36
24/11/2020,Grotec Long 15,3,50
24/11/2020,Grotec Long 15,3,36
24/11/2020,Grotec Long 15,3,38
24/11/2020,Grotec Long 15,3,38
24/11/2020,Grotec Long 15,3,28
24/11/2020,Grotec Long 15,3,29
24/11/2020,Grotec Long 15,3,32
24/11/2020,Grotec Long 15,3,22
24/11/2020,Grotec Long 15,3,37
24/11/2020,Grotec Long 15,3,32
24/11/2020,Grotec Long 15,3,20
24/11/2020,Grotec Long 15,3,39
24/11/2020,Grotec Long 15,3,41
24/11/2020,Grotec Long 15,3,37
24/11/2020,Grotec Long 15,3,34
24/11/2020,Grotec Long 15,3,39
24/11/2020,Grotec Long 15,6,44
24/11/2020,Grotec Long 15,6,27
24/11/2020,Grotec Long 15,6,39
24/11/2020,Grotec Long 15,6,35
24/11/2020,Grotec Long 15,6,43
24/11/2020,Grotec Long 15,6,41
24/11/2020,Grotec Long 15,6,27
24/11/2020,Grotec Long 15,6,36
24/11/2020,Grotec Long 15,6,49
24/11/2020,Grotec Long 15,6,26
24/11/2020,Grotec Long 15,6,46
24/11/2020,Grotec Long 15,6,45
24/11/2020,Grotec Long 15,6,24
24/11/2020,Grotec Long 15,6,35
24/11/2020,Grotec Long 15,6,42
24/11/2020,Grotec Long 15,6,49
24/11/2020,Grotec Long 15,6,15
24/11/2020,Grotec Long 15,6,24
24/11/2020,Grotec Long 15,6,37
24/11/2020,Grotec Long 15,6,49
24/11/2020,Grotec Long 15,5,37
24/11/2020,Grotec Long 15,5,45
24/11/2020,Grotec Long 15,5,32
24/11/2020,Grotec Long 15,5,28
24/11/2020,Grotec Long 15,5,28
24/11/2020,Grotec Long 15,5,41
24/11/2020,Grotec Long 15,5,31
24/11/2020,Grotec Long 15,5,42
24/11/2020,Grotec Long 15,5,29
24/11/2020,Grotec Long 15,5,27
24/11/2020,Grotec Long 15,5,36
24/11/2020,Grotec Long 15,5,34
24/11/2020,Grotec Long 15,5,38
24/11/2020,Grotec Long 15,5,38
24/11/2020,Grotec Long 15,5,36
24/11/2020,Grotec Long 15,5,44
24/11/2020,Grotec Long 15,5,38
24/11/2020,Grotec Long 15,5,34
24/11/2020,Grotec Long 15,5,35
24/11/2020,Grotec Long 15,5,40
24/11/2020,Grotec Long 15,5,36
24/11/2020,Grotec Long 15,5,25
24/11/2020,Grotec Long 15,5,28
24/11/2020,Grotec Long 15,5,40
24/11/2020,Grotec Long 15,5,32
24/11/2020,Grotec Long 15,2,44
24/11/2020,Grotec Long 15,2,36
24/11/2020,Grotec Long 15,2,36
24/11/2020,Grotec Long 15,2,23
24/11/2020,Grotec Long 15,2,36
24/11/2020,Grotec Long 15,2,42
24/11/2020,Grotec Long 15,2,22
24/11/2020,Grotec Long 15,2,36
24/11/2020,Grotec Long 15,2,39
24/11/2020,Grotec Long 15,2,16
24/11/2020,Grotec Long 15,2,40
24/11/2020,Grotec Long 15,2,33
24/11/2020,Grotec Long 15,2,40
24/11/2020,Grotec Long 15,2,29
24/11/2020,Grotec Long 15,2,34
24/11/2020,Grotec Long 15,2,35
24/11/2020,Grotec Long 15,2,32
24/11/2020,Grotec Long 15,2,36
24/11/2020,Grotec Long 15,2,45
24/11/2020,Grotec Long 15,2,34
24/11/2020,Grotec Long 15,2,28
24/11/2020,Grotec Long 15,2,40
24/11/2020,Grotec Long 15,2,33
24/11/2020,Grotec Long 15,2,39
24/11/2020,Grotec Long 15,2,37
24/11/2020,Grotec Long 15,2,27
24/11/2020,Grotec Long 15,2,32
24/11/2020,Grotec Long 15,2,36
24/11/2020,Grotec Long 15,2,38
24/11/2020,Grotec Long 15,2,42
24/11/2020,Grotec Long 15,2,18
24/11/2020,Grotec Long 15,2,31
24/11/2020,Grotec Long 15,2,34
24/11/2020,Grotec Long 15,2,33
24/11/2020,Grotec Long 15,2,27
24/11/2020,Grotec Long 15,2,32
24/11/2020,Grotec Long 15,4,33
24/11/2020,Grotec Long 15,4,32
24/11/2020,Grotec Long 15,4,42
24/11/2020,Grotec Long 15,4,39
24/11/2020,Grotec Long 15,4,32
24/11/2020,Grotec Long 15,4,36
24/11/2020,Grotec Long 15,4,21
24/11/2020,Grotec Long 15,4,32
24/11/2020,Grotec Long 15,4,29
24/11/2020,Grotec Long 15,4,18
24/11/2020,Grotec Long 15,4,38
24/11/2020,Grotec Long 15,4,37
24/11/2020,Grotec Long 15,4,38
24/11/2020,Grotec Long 15,4,42
24/11/2020,Grotec Long 15,4,44
24/11/2020,Grotec Long 15,4,28
24/11/2020,Grotec Long 15,4,46
24/11/2020,Grotec Long 15,4,14
24/11/2020,Grotec Long 15,4,44
24/11/2020,Grotec Long 15,4,30
24/11/2020,Grotec Long 15,4,22
24/11/2020,Grotec Long 15,4,14
24/11/2020,Grotec Long 15,4,34
24/11/2020,Park Farm 36,3,32
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,15
24/11/2020,Park Farm 36,3,18
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,33
24/11/2020,Park Farm 36,3,17
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,30
24/11/2020,Park Farm 36,3,21
24/11/2020,Park Farm 36,3,14
24/11/2020,Park Farm 36,3,20
24/11/2020,Park Farm 36,3,38
24/11/2020,Park Farm 36,3,26
24/11/2020,Park Farm 36,3,24
24/11/2020,Park Farm 36,3,39
24/11/2020,Park Farm 36,3,23
24/11/2020,Park Farm 36,3,12
24/11/2020,Park Farm 36,3,30
24/11/2020,Park Farm 36,3,35
24/11/2020,Park Farm 36,3,32
24/11/2020,Park Farm 36,3,34
24/11/2020,Park Farm 36,3,39
24/11/2020,Park Farm 36,3,43
24/11/2020,Park Farm 36,3,30
24/11/2020,Park Farm 36,3,30
24/11/2020,Park Farm 36,3,41
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,23
24/11/2020,Park Farm 36,3,26
24/11/2020,Park Farm 36,3,32
24/11/2020,Park Farm 36,3,35
24/11/2020,Park Farm 36,3,19
24/11/2020,Park Farm 36,3,36
24/11/2020,Park Farm 36,3,14
24/11/2020,Park Farm 36,3,17
24/11/2020,Park Farm 36,3,27
24/11/2020,Park Farm 36,3,24
24/11/2020,Park Farm 36,3,37
24/11/2020,Park Farm 36,2,37
24/11/2020,Park Farm 36,2,13
24/11/2020,Park Farm 36,2,33
24/11/2020,Park Farm 36,2,27
24/11/2020,Park Farm 36,2,34
24/11/2020,Park Farm 36,2,23
24/11/2020,Park Farm 36,2,37
24/11/2020,Park Farm 36,2,14
24/11/2020,Park Farm 36,2,27
24/11/2020,Park Farm 36,2,27
24/11/2020,Park Farm 36,2,23
24/11/2020,Park Farm 36,2,22
24/11/2020,Park Farm 36,2,36
24/11/2020,Park Farm 36,2,18
24/11/2020,Park Farm 36,2,33
24/11/2020,Park Farm 36,2,33
24/11/2020,Park Farm 36,2,37
24/11/2020,Park Farm 36,2,28
24/11/2020,Park Farm 36,2,34
24/11/2020,Park Farm 36,2,35
24/11/2020,Park Farm 36,2,25
24/11/2020,Park Farm 36,2,34
24/11/2020,Park Farm 36,2,22
24/11/2020,Park Farm 36,2,37
24/11/2020,Park Farm 36,2,9
24/11/2020,Park Farm 36,2,30
24/11/2020,Park Farm 36,2,33
24/11/2020,Park Farm 36,2,15
24/11/2020,Park Farm 36,2,27
24/11/2020,Park Farm 36,2,31
24/11/2020,Park Farm 36,2,27
24/11/2020,Park Farm 36,2,40
24/11/2020,Park Farm 36,2,42
24/11/2020,Park Farm 36,2,15
24/11/2020,Park Farm 36,2,24
24/11/2020,Park Farm 36,2,43
24/11/2020,Park Farm 36,2,13
24/11/2020,Park Farm 36,2,43
24/11/2020,Park Farm 36,2,17
24/11/2020,Park Farm 36,2,43
24/11/2020,Park Farm 36,2,35
24/11/2020,Park Farm 36,1,34
24/11/2020,Park Farm 36,1,15
24/11/2020,Park Farm 36,1,25
24/11/2020,Park Farm 36,1,37
24/11/2020,Park Farm 36,1,22
24/11/2020,Park Farm 36,1,14
24/11/2020,Park Farm 36,1,37
24/11/2020,Park Farm 36,1,38
24/11/2020,Park Farm 36,1,19
24/11/2020,Park Farm 36,1,24
24/11/2020,Park Farm 36,1,32
24/11/2020,Park Farm 36,1,27
24/11/2020,Park Farm 36,1,36
24/11/2020,Park Farm 36,1,17
24/11/2020,Park Farm 36,1,29
24/11/2020,Park Farm 36,1,23
24/11/2020,Park Farm 36,1,29
24/11/2020,Park Farm 36,1,16
24/11/2020,Park Farm 36,1,37
24/11/2020,Park Farm 36,1,13
24/11/2020,Park Farm 36,1,27
24/11/2020,Park Farm 36,1,36
24/11/2020,Park Farm 36,1,27
24/11/2020,Park Farm 36,1,39
24/11/2020,Park Farm 36,1,13
24/11/2020,Park Farm 36,1,32
24/11/2020,Park Farm 36,1,31
24/11/2020,Park Farm 36,1,28
24/11/2020,Park Farm 36,1,27
24/11/2020,Park Farm 36,1,32
24/11/2020,Park Farm 36,1,24
24/11/2020,Park Farm 36,1,37
24/11/2020,Park Farm 36,1,17
24/11/2020,Park Farm 36,1,38
24/11/2020,Park Farm 36,1,16
24/11/2020,Park Farm 36,1,27
24/11/2020,Park Farm 36,1,37
24/11/2020,Park Farm 36,1,36
24/11/2020,Park Farm 36,1,34
24/11/2020,Park Farm 36,1,28
24/11/2020,Park Farm 36,1,38
24/11/2020,Park Farm 36,1,31
24/11/2020,Park Farm 36,1,23
24/11/2020,Park Farm 36,1,34
24/11/2020,Park Farm 36,1,34
24/11/2020,Park Farm 36,1,40
24/11/2020,Park Farm 36,4,22
24/11/2020,Park Farm 36,4,27
24/11/2020,Park Farm 36,4,27
24/11/2020,Park Farm 36,4,40
24/11/2020,Park Farm 36,4,44
24/11/2020,Park Farm 36,4,35
24/11/2020,Park Farm 36,4,39
24/11/2020,Park Farm 36,4,27
24/11/2020,Park Farm 36,4,33
24/11/2020,Park Farm 36,4,23
24/11/2020,Park Farm 36,4,32
24/11/2020,Park Farm 36,4,21
24/11/2020,Park Farm 36,4,34
24/11/2020,Park Farm 36,4,19
24/11/2020,Park Farm 36,4,28
24/11/2020,Park Farm 36,4,35
24/11/2020,Park Farm 36,4,27
24/11/2020,Park Farm 36,4,28
24/11/2020,Park Farm 36,4,29
24/11/2020,Park Farm 36,4,43
24/11/2020,Park Farm 36,4,16
24/11/2020,Park Farm 36,4,24
24/11/2020,Park Farm 36,4,13
24/11/2020,Park Farm 36,4,32
24/11/2020,Park Farm 36,4,37
24/11/2020,Park Farm 36,4,42
24/11/2020,Park Farm 36,4,39
24/11/2020,Park Farm 36,4,24
24/11/2020,Park Farm 36,4,24
24/11/2020,Park Farm 36,4,22
24/11/2020,Park Farm 36,4,26
24/11/2020,Park Farm 36,4,24
24/11/2020,Park Farm 36,4,19
24/11/2020,Park Farm 36,4,32
24/11/2020,Park Farm 36,4,42
24/11/2020,Park Farm 36,4,13
24/11/2020,Park Farm 36,4,9
24/11/2020,Park Farm 36,4,9
24/11/2020,Park Farm 39,3,31
24/11/2020,Park Farm 39,3,25
24/11/2020,Park Farm 39,3,33
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,38
24/11/2020,Park Farm 39,3,33
24/11/2020,Park Farm 39,3,26
24/11/2020,Park Farm 39,3,29
24/11/2020,Park Farm 39,3,23
24/11/2020,Park Farm 39,3,19
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,31
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,37
24/11/2020,Park Farm 39,3,39
24/11/2020,Park Farm 39,3,33
24/11/2020,Park Farm 39,3,24
24/11/2020,Park Farm 39,3,14
24/11/2020,Park Farm 39,3,34
24/11/2020,Park Farm 39,3,31
24/11/2020,Park Farm 39,3,37
24/11/2020,Park Farm 39,3,28
24/11/2020,Park Farm 39,3,37
24/11/2020,Park Farm 39,3,29
24/11/2020,Park Farm 39,3,29
24/11/2020,Park Farm 39,3,38
24/11/2020,Park Farm 39,3,39
24/11/2020,Park Farm 39,3,26
24/11/2020,Park Farm 39,3,42
24/11/2020,Park Farm 39,3,42
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,35
24/11/2020,Park Farm 39,3,22
24/11/2020,Park Farm 39,3,23
24/11/2020,Park Farm 39,3,28
24/11/2020,Park Farm 39,3,35
24/11/2020,Park Farm 39,3,28
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,36
24/11/2020,Park Farm 39,3,22
24/11/2020,Park Farm 39,3,23
24/11/2020,Park Farm 39,3,12
24/11/2020,Park Farm 39,3,32
24/11/2020,Park Farm 39,3,29
24/11/2020,Park Farm 39,3,39
24/11/2020,Park Farm 39,2,28
24/11/2020,Park Farm 39,2,23
24/11/2020,Park Farm 39,2,25
24/11/2020,Park Farm 39,2,30
24/11/2020,Park Farm 39,2,29
24/11/2020,Park Farm 39,2,27
24/11/2020,Park Farm 39,2,38
24/11/2020,Park Farm 39,2,15
24/11/2020,Park Farm 39,2,32
24/11/2020,Park Farm 39,2,17
24/11/2020,Park Farm 39,2,42
24/11/2020,Park Farm 39,2,34
24/11/2020,Park Farm 39,2,31
24/11/2020,Park Farm 39,2,14
24/11/2020,Park Farm 39,2,24
24/11/2020,Park Farm 39,2,33
24/11/2020,Park Farm 39,2,14
24/11/2020,Park Farm 39,2,14
24/11/2020,Park Farm 39,2,42
24/11/2020,Park Farm 39,2,33
24/11/2020,Park Farm 39,2,22
24/11/2020,Park Farm 39,2,39
24/11/2020,Park Farm 39,2,33
24/11/2020,Park Farm 39,2,25
24/11/2020,Park Farm 39,2,28
24/11/2020,Park Farm 39,2,16
24/11/2020,Park Farm 39,2,23
24/11/2020,Park Farm 39,2,29
24/11/2020,Park Farm 39,2,37
24/11/2020,Park Farm 39,2,23
24/11/2020,Park Farm 39,2,41
24/11/2020,Park Farm 39,2,27
24/11/2020,Park Farm 39,2,32
24/11/2020,Park Farm 39,2,29
24/11/2020,Park Farm 39,2,20
24/11/2020,Park Farm 39,2,33
24/11/2020,Park Farm 39,2,32
24/11/2020,Park Farm 39,2,34
24/11/2020,Park Farm 39,2,33
24/11/2020,Park Farm 39,2,27
24/11/2020,Park Farm 39,2,27
24/11/2020,Park Farm 39,2,33
24/11/2020,Park Farm 39,2,42
24/11/2020,Park Farm 39,2,29
24/11/2020,Park Farm 39,2,27
24/11/2020,Park Farm 39,2,27
24/11/2020,Park Farm 39,2,42
24/11/2020,Park Farm 39,2,34
24/11/2020,Park Farm 39,2,34
24/11/2020,Park Farm 39,2,40
24/11/2020,Park Farm 39,2,34
24/11/2020,Park Farm 39,2,31
24/11/2020,Park Farm 39,5,28
24/11/2020,Park Farm 39,5,34
24/11/2020,Park Farm 39,5,21
24/11/2020,Park Farm 39,5,33
24/11/2020,Park Farm 39,5,38
24/11/2020,Park Farm 39,5,38
24/11/2020,Park Farm 39,5,24
24/11/2020,Park Farm 39,5,35
24/11/2020,Park Farm 39,5,30
24/11/2020,Park Farm 39,5,23
24/11/2020,Park Farm 39,5,38
24/11/2020,Park Farm 39,5,33
24/11/2020,Park Farm 39,5,29
24/11/2020,Park Farm 39,5,26
24/11/2020,Park Farm 39,5,35
24/11/2020,Park Farm 39,5,38
24/11/2020,Park Farm 39,5,30
24/11/2020,Park Farm 39,5,34
24/11/2020,Park Farm 39,5,29
24/11/2020,Park Farm 39,5,37
24/11/2020,Park Farm 39,5,37
24/11/2020,Park Farm 39,5,15
24/11/2020,Park Farm 39,5,22
24/11/2020,Park Farm 39,5,28
24/11/2020,Park Farm 39,5,34
24/11/2020,Park Farm 39,5,32
24/11/2020,Park Farm 39,5,31
24/11/2020,Park Farm 39,5,37
24/11/2020,Park Farm 39,5,39
24/11/2020,Park Farm 39,5,33
24/11/2020,Park Farm 39,5,19
24/11/2020,Park Farm 39,5,37
24/11/2020,Park Farm 39,5,12
24/11/2020,Park Farm 39,5,22
24/11/2020,Park Farm 39,5,30
24/11/2020,Park Farm 39,5,26
24/11/2020,Park Farm 39,5,25
24/11/2020,Park Farm 39,5,20
24/11/2020,Park Farm 39,5,22
24/11/2020,Park Farm 39,5,36
24/11/2020,Park Farm 39,5,14
24/11/2020,Park Farm 39,5,31
24/11/2020,Park Farm 39,5,33
24/11/2020,Park Farm 39,5,27
24/11/2020,Park Farm 39,5,33
24/11/2020,Park Farm 39,5,12
24/11/2020,Park Farm 39,5,22
24/11/2020,Park Farm 39,1,46
24/11/2020,Park Farm 39,1,31
24/11/2020,Park Farm 39,1,14
24/11/2020,Park Farm 39,1,37
24/11/2020,Park Farm 39,1,38
24/11/2020,Park Farm 39,1,34
24/11/2020,Park Farm 39,1,31
24/11/2020,Park Farm 39,1,23
24/11/2020,Park Farm 39,1,34
24/11/2020,Park Farm 39,1,29
24/11/2020,Park Farm 39,1,35
24/11/2020,Park Farm 39,1,18
24/11/2020,Park Farm 39,1,43
24/11/2020,Park Farm 39,1,19
24/11/2020,Park Farm 39,1,36
24/11/2020,Park Farm 39,1,33
24/11/2020,Park Farm 39,1,27
24/11/2020,Park Farm 39,1,49
24/11/2020,Park Farm 39,1,20
24/11/2020,Park Farm 39,1,27
24/11/2020,Park Farm 39,1,23
24/11/2020,Park Farm 39,1,24
24/11/2020,Park Farm 39,1,35
24/11/2020,Park Farm 39,1,32
24/11/2020,Park Farm 39,1,37
24/11/2020,Park Farm 39,1,35
24/11/2020,Park Farm 39,1,42
24/11/2020,Park Farm 39,1,24
24/11/2020,Park Farm 39,1,20
24/11/2020,Park Farm 39,1,26
24/11/2020,Park Farm 39,1,15
24/11/2020,Park Farm 39,1,30
24/11/2020,Park Farm 39,1,23
24/11/2020,Park Farm 39,1,18
24/11/2020,Park Farm 39,1,25
24/11/2020,Park Farm 39,1,38
24/11/2020,Park Farm 39,1,35
24/11/2020,Park Farm 39,1,33
24/11/2020,Park Farm 39,1,41
24/11/2020,Park Farm 39,1,42
24/11/2020,Park Farm 39,1,30
24/11/2020,Park Farm 39,4,3
24/11/2020,Park Farm 39,4,25
24/11/2020,Park Farm 39,4,33
24/11/2020,Park Farm 39,4,22
24/11/2020,Park Farm 39,4,27
24/11/2020,Park Farm 39,4,26
24/11/2020,Park Farm 39,4,30
24/11/2020,Park Farm 39,4,25
24/11/2020,Park Farm 39,4,45
24/11/2020,Park Farm 39,4,12
24/11/2020,Park Farm 39,4,25
24/11/2020,Park Farm 39,4,20
24/11/2020,Park Farm 39,4,37
24/11/2020,Park Farm 39,4,30
24/11/2020,Park Farm 39,4,30
24/11/2020,Park Farm 39,4,38
24/11/2020,Park Farm 39,4,28
24/11/2020,Park Farm 39,4,34
24/11/2020,Park Farm 39,4,33
24/11/2020,Park Farm 39,4,35
24/11/2020,Park Farm 39,4,40
24/11/2020,Park Farm 39,4,34
24/11/2020,Park Farm 39,4,42
24/11/2020,Park Farm 39,4,34
24/11/2020,Park Farm 39,4,28
24/11/2020,Park Farm 39,4,21
24/11/2020,Park Farm 39,4,37
24/11/2020,Park Farm 39,4,20
24/11/2020,Park Farm 39,4,42
24/11/2020,Park Farm 39,4,37
24/11/2020,Park Farm 39,4,18
24/11/2020,Park Farm 39,4,28
24/11/2020,Park Farm 39,4,15
24/11/2020,Park Farm 39,4,23
24/11/2020,Park Farm 39,4,45
24/11/2020,Park Farm 39,4,18
24/11/2020,Park Farm 39,4,45
24/11/2020,Park Farm 39,4,39
24/11/2020,Park Farm 39,4,42
24/11/2020,Park Farm 39,4,22
24/11/2020,Park Farm 39,4,40
24/11/2020,Park Farm 39,4,45
24/11/2020,Park Farm 39,4,24
24/11/2020,Park Farm 39,4,46
24/11/2020,Park Farm 39,4,27
24/11/2020,Park Farm 39,4,40
24/11/2020,Park Farm 39,4,27
24/11/2020,Park Farm 39,4,27
24/11/2020,Park Farm 39,4,45
24/11/2020,Park Farm 55,1,25
24/11/2020,Park Farm 55,1,32
24/11/2020,Park Farm 55,1,39
24/11/2020,Park Farm 55,1,52
24/11/2020,Park Farm 55,1,35
24/11/2020,Park Farm 55,1,49
24/11/2020,Park Farm 55,1,37
24/11/2020,Park Farm 55,1,38
24/11/2020,Park Farm 55,1,24
24/11/2020,Park Farm 55,1,27
24/11/2020,Park Farm 55,1,43
24/11/2020,Park Farm 55,1,44
24/11/2020,Park Farm 55,1,47
24/11/2020,Park Farm 55,1,34
24/11/2020,Park Farm 55,1,35
24/11/2020,Park Farm 55,1,35
24/11/2020,Park Farm 55,1,37
24/11/2020,Park Farm 55,1,45
24/11/2020,Park Farm 55,1,46
24/11/2020,Park Farm 55,1,44
24/11/2020,Park Farm 55,1,14
24/11/2020,Park Farm 55,1,41
24/11/2020,Park Farm 55,1,29
24/11/2020,Park Farm 55,1,23
24/11/2020,Park Farm 55,1,51
24/11/2020,Park Farm 55,1,52
24/11/2020,Park Farm 55,1,40
24/11/2020,Park Farm 55,1,28
24/11/2020,Park Farm 55,1,44
24/11/2020,Park Farm 55,1,43
24/11/2020,Park Farm 55,1,40
24/11/2020,Park Farm 55,1,42
24/11/2020,Park Farm 55,1,42
24/11/2020,Park Farm 55,1,39
24/11/2020,Park Farm 55,3,42
24/11/2020,Park Farm 55,3,41
24/11/2020,Park Farm 55,3,27
24/11/2020,Park Farm 55,3,34
24/11/2020,Park Farm 55,3,42
24/11/2020,Park Farm 55,3,33
24/11/2020,Park Farm 55,3,31
24/11/2020,Park Farm 55,3,44
24/11/2020,Park Farm 55,3,42
24/11/2020,Park Farm 55,3,36
24/11/2020,Park Farm 55,3,28
24/11/2020,Park Farm 55,3,49
24/11/2020,Park Farm 55,3,46
24/11/2020,Park Farm 55,3,48
24/11/2020,Park Farm 55,3,47
24/11/2020,Park Farm 55,3,45
24/11/2020,Park Farm 55,3,30
24/11/2020,Park Farm 55,3,42
24/11/2020,Park Farm 55,3,32
24/11/2020,Park Farm 55,3,29
24/11/2020,Park Farm 55,3,31
24/11/2020,Park Farm 55,3,42
24/11/2020,Park Farm 55,3,30
24/11/2020,Park Farm 55,3,23
24/11/2020,Park Farm 55,3,27
24/11/2020,Park Farm 55,3,32
24/11/2020,Park Farm 55,3,34
24/11/2020,Park Farm 55,3,31
24/11/2020,Park Farm 55,3,27
24/11/2020,Park Farm 55,3,38
24/11/2020,Park Farm 55,3,35
24/11/2020,Park Farm 55,3,25
24/11/2020,Park Farm 55,3,33
24/11/2020,Park Farm 55,3,27
24/11/2020,Park Farm 55,3,24
24/11/2020,Park Farm 55,3,27
24/11/2020,Park Farm 55,3,23
24/11/2020,Park Farm 55,3,25
24/11/2020,Park Farm 55,3,32
24/11/2020,Park Farm 55,3,30
24/11/2020,Park Farm 55,3,30
24/11/2020,Park Farm 55,3,34
24/11/2020,Park Farm 55,3,27
24/11/2020,Park Farm 55,4,24
24/11/2020,Park Farm 55,4,39
24/11/2020,Park Farm 55,4,42
24/11/2020,Park Farm 55,4,39
24/11/2020,Park Farm 55,4,43
24/11/2020,Park Farm 55,4,46
24/11/2020,Park Farm 55,4,23
24/11/2020,Park Farm 55,4,41
24/11/2020,Park Farm 55,4,42
24/11/2020,Park Farm 55,4,34
24/11/2020,Park Farm 55,4,33
24/11/2020,Park Farm 55,4,33
24/11/2020,Park Farm 55,4,27
24/11/2020,Park Farm 55,4,38
24/11/2020,Park Farm 55,4,27
24/11/2020,Park Farm 55,4,27
24/11/2020,Park Farm 55,4,21
24/11/2020,Park Farm 55,4,37
24/11/2020,Park Farm 55,4,35
24/11/2020,Park Farm 55,4,33
24/11/2020,Park Farm 55,4,43
24/11/2020,Park Farm 55,4,29
24/11/2020,Park Farm 55,4,45
24/11/2020,Park Farm 55,4,26
24/11/2020,Park Farm 55,4,31
24/11/2020,Park Farm 55,4,37
24/11/2020,Park Farm 55,4,12
24/11/2020,Park Farm 55,4,25
24/11/2020,Park Farm 55,4,40
24/11/2020,Park Farm 55,4,30
24/11/2020,Park Farm 55,4,25
24/11/2020,Park Farm 55,4,20
24/11/2020,Park Farm 55,4,24
24/11/2020,Park Farm 55,4,34
24/11/2020,Park Farm 55,4,24
24/11/2020,Park Farm 55,4,44
24/11/2020,Park Farm 55,4,16
24/11/2020,Park Farm 55,4,35
24/11/2020,Park Farm 55,4,18
24/11/2020,Park Farm 55,4,35
24/11/2020,Park Farm 55,4,33
24/11/2020,Park Farm 55,4,34
24/11/2020,Park Farm 55,4,27
24/11/2020,Park Farm 55,4,38
24/11/2020,Park Farm 55,2,42
24/11/2020,Park Farm 55,2,27
24/11/2020,Park Farm 55,2,19
24/11/2020,Park Farm 55,2,37
24/11/2020,Park Farm 55,2,47
24/11/2020,Park Farm 55,2,20
24/11/2020,Park Farm 55,2,44
24/11/2020,Park Farm 55,2,27
24/11/2020,Park Farm 55,2,12
24/11/2020,Park Farm 55,2,34
24/11/2020,Park Farm 55,2,46
24/11/2020,Park Farm 55,2,48
24/11/2020,Park Farm 55,2,34
